run_id,sample_rate,total_abs_err,rmse,mape,sd_pct_err,num_alts,num_choosers
10,0.1,2968.8274,0.48503527,,-0.33685303,200000,750000
10,0.2,1726.5557,0.22173506,,-0.15172958,200000,750000
10,0.3,1208.7919,0.11829539,,-0.078762054,200000,750000
10,0.4,917.6615,0.06614846,,-0.043790817,200000,750000
10,0.5,727.7813,0.04005517,,-0.026065826,200000,750000
10,0.6,579.99927,0.029073274,,-0.013660431,200000,750000
10,0.7,466.1907,0.02333952,,-0.010299683,200000,750000
10,0.8,349.78122,0.014564106,,-0.004350662,200000,750000
10,0.9,228.5833,0.008475039,,-0.0015964508,200000,750000
10,1.0,0.01495761,8.716554e-07,,0.0,200000,750000
11,0.1,7446.80029296875,0.12457742542028427,0.000903711246792227,-0.07749176,2000000,7500000
11,0.2,4728.44677734375,0.055474910885095596,0.0005948349717073143,-0.033929825,2000000,7500000
11,0.3,3557.310302734375,0.036656659096479416,0.0004529107245616615,-0.021118164,2000000,7500000
11,0.4,2815.173828125,0.023828154429793358,0.0003627358528319746,-0.012945175,2000000,7500000
11,0.5,2269.907470703125,0.015511594712734222,0.00029660071595571935,-0.008033752,2000000,7500000
11,0.6,1852.6072998046875,0.011259454302489758,0.00024254883464891464,-0.0054779053,2000000,7500000
11,0.7,1490.489501953125,0.009167514741420746,0.00019539704953785986,-0.0041885376,2000000,7500000
11,0.8,1144.7232666015625,0.006115511991083622,0.00015027278277557343,-0.0023174286,2000000,7500000
11,0.9,779.7152709960938,0.003956497181206942,0.0001024181765387766,-0.0013446808,2000000,7500000
11,1.0,0.38676688075065613,2.4321147975570057e-06,5.107739298182423e-08,1.9073486e-06,2000000,7500000
12,0.1,7613.95361328125,0.2627570629119873,inf,-0.15781021,2000000,7500000
12,0.2,4788.48974609375,0.11353138834238052,inf,-0.06780434,2000000,7500000
12,0.3,3581.435546875,0.06858335435390472,inf,-0.040229797,2000000,7500000
12,0.4,2824.58447265625,0.04219251498579979,inf,-0.02461052,2000000,7500000
12,0.5,2280.83154296875,0.028169075027108192,inf,-0.016025543,2000000,7500000
12,0.6,1861.842041015625,0.02094395086169243,inf,-0.011650085,2000000,7500000
12,0.7,1501.1954345703125,0.014407970942556858,inf,-0.007822037,2000000,7500000
12,0.8,1148.892333984375,0.009864604100584984,inf,-0.005393982,2000000,7500000
12,0.9,783.317138671875,0.004786747507750988,inf,-0.0019607544,2000000,7500000
12,1.0,0.38540181517601013,2.386577762081288e-06,5.1196181516388606e-08,0.0,2000000,7500000
