sample_rate,total_abs_err,pct_abs_err,rmse,mape,sd_pct_err,num_alts,num_choosers,scale,runtime,run_id
1.0,0.0,0.0,0.0,0.0,0.0,200,750,1.75,0.0361468791961669,4
0.1,76.68637,0.1022484944661458,0.56172913,0.09899729,-0.029341085,200,750,0.25,0.0361607074737548,5
0.2,49.228527,0.0656380360921223,0.35786423,0.06267693,-0.01811057,200,750,0.25,0.0361607074737548,5
0.3,35.380672,0.0471742299397786,0.2610871,0.045127973,-0.016674047,200,750,0.25,0.0361607074737548,5
0.4,27.793945,0.03705859375,0.20173256,0.03541285,5.1213116e-05,200,750,0.25,0.0361607074737548,5
0.5,23.280596,0.0310407943725585,0.17104581,0.030153519,0.005168888,200,750,0.25,0.0361607074737548,5
0.6,18.852776,0.0251370340983072,0.13710311,0.025403375,0.0050370703,200,750,0.25,0.0361607074737548,5
0.7,14.1490755,0.0188654340108235,0.099139825,0.019139983,0.000388276,200,750,0.25,0.0361607074737548,5
0.8,10.787229,0.0143829714457194,0.076103285,0.014461871,0.00059116253,200,750,0.25,0.0361607074737548,5
0.9,7.295303,0.0097270704905192,0.054202903,0.009570387,0.0031494591,200,750,0.25,0.0361607074737548,5
1.0,0.0,0.0,0.0,0.0,0.0,200,750,0.25,0.0361607074737548,5
0.1,101.10676,0.1348090108235677,1.2309587,0.13252941,-0.15179689,200,750,0.5,0.0362906455993652,5
0.2,55.01438,0.0733525085449218,0.6759392,0.07559981,-0.07497019,200,750,0.5,0.0362906455993652,5
0.3,37.49284,0.0499904530843099,0.41699755,0.048533168,-0.037174124,200,750,0.5,0.0362906455993652,5
0.4,29.12128,0.038828374226888,0.28109944,0.037632026,-0.017258998,200,750,0.5,0.0362906455993652,5
0.5,23.036762,0.0307156829833984,0.24552827,0.031611867,-0.014279515,200,750,0.5,0.0362906455993652,5
0.6,18.583622,0.0247781626383463,0.16752674,0.027049942,-0.010844287,200,750,0.5,0.0362906455993652,5
0.7,14.578469,0.0194379590352376,0.14561343,0.019698467,-0.014258799,200,750,0.5,0.0362906455993652,5
0.8,11.997919,0.0159972254435221,0.13361475,0.015233183,-0.013709402,200,750,0.5,0.0362906455993652,5
0.9,8.210127,0.0109468358357747,0.10017119,0.0100754285,-0.008946833,200,750,0.5,0.0362906455993652,5
1.0,0.0,0.0,0.0,0.0,0.0,200,750,0.5,0.0362906455993652,5
