sample_rate,total_abs_err,pct_abs_err,rmse,mape,sd_pct_err,num_alts,num_choosers,scale,run_id
0.9,2.3031232,0.0030708309809366,0.023885258,0.10045263,0.0016865354,200,750,1.5,3
1.0,0.0,0.0,0.0,0.0,0.0,200,750,1.5,3
0.1,245.12057,0.3268274332682291,3.8801622,0.9027868,0.19922097,200,750,1.75,3
0.2,83.013794,0.11068505859375,1.1881486,0.80020934,0.06267684,200,750,1.75,3
0.3,28.989817,0.0386530888875325,0.39451632,0.70238304,0.020922417,200,750,1.75,3
0.4,11.111973,0.0148159637451171,0.14555149,0.60275215,0.007918576,200,750,1.75,3
0.5,4.929452,0.0065726025899251,0.063020825,0.50206274,0.0034908946,200,750,1.75,3
0.6,2.369749,0.0031596654256184,0.030226555,0.401339,0.0016768287,200,750,1.75,3
0.7,1.0668751,0.0014225001335144,0.013543654,0.3012269,0.00075284304,200,750,1.75,3
0.8,0.42546052,0.0005672806898752,0.005343685,0.20100622,0.0002999609,200,750,1.75,3
0.9,0.13765776,0.0001835436820983,0.00172762,0.100594044,9.698851e-05,200,750,1.75,3
1.0,0.0,0.0,0.0,0.0,0.0,200,750,1.75,3
0.1,873.91614,1.1652215169270834,10.818323,0.8609401,4.751724,200,750,0.25,4
0.2,717.7543,0.9570056966145832,6.3388243,0.7724936,2.7454987,200,750,0.25,4
0.3,602.21014,0.8029468587239583,4.4660606,0.68610626,1.9149778,200,750,0.25,4
0.4,478.22086,0.6376278076171875,3.1995664,0.5792733,1.3604231,200,750,0.25,4
0.5,390.8354,0.5211138509114583,2.3850799,0.49523488,1.001227,200,750,0.25,4
0.6,293.80392,0.3917385660807291,1.7049724,0.39207292,0.70945287,200,750,0.25,4
0.7,203.81984,0.271759785970052,1.1575515,0.285642,0.47697362,200,750,0.25,4
0.8,133.44635,0.177928466796875,0.7297502,0.195071,0.291969,200,750,0.25,4
0.9,64.48064,0.0859741821289062,0.34729114,0.09827465,0.13381429,200,750,0.25,4
1.0,0.0,0.0,0.0,0.0,0.0,200,750,0.25,4
0.1,850.4589,1.1339452311197915,12.717215,0.880262,1.812885,200,750,0.5,4
0.2,597.2716,0.7963621419270833,6.665293,0.7772983,0.9441787,200,750,0.5,4
0.3,451.75366,0.6023382161458334,4.217267,0.6876205,0.59476763,200,750,0.5,4
0.4,339.98093,0.4533079020182292,2.8655,0.5930175,0.4002547,200,750,0.5,4
0.5,240.64143,0.3208552449544271,1.9257216,0.48893762,0.268933,200,750,0.5,4
